,Date,Time,Open,High,Low,Close,Volume,Date_Time
8513,2020-12-03 09:00:00,09:00,1833.08,1842.64,1832.97,1842.36,12142,2020.12.03 09:00
8514,2020-12-03 10:00:00,10:00,1842.36,1843.39,1837.54,1840.61,13051,2020.12.03 10:00
8515,2020-12-03 11:00:00,11:00,1840.6,1841.61,1834.75,1837.72,11785,2020.12.03 11:00
8516,2020-12-03 12:00:00,12:00,1837.72,1840.19,1834.68,1839.13,10450,2020.12.03 12:00
8517,2020-12-03 13:00:00,13:00,1839.19,1842.52,1837.72,1842.49,10411,2020.12.03 13:00
8518,2020-12-03 14:00:00,14:00,1842.49,1843.88,1839.75,1841.26,14150,2020.12.03 14:00
8519,2020-12-03 15:00:00,15:00,1841.24,1841.91,1834.71,1836.14,27310,2020.12.03 15:00
8520,2020-12-03 16:00:00,16:00,1836.16,1843.23,1830.41,1831.43,30828,2020.12.03 16:00
8521,2020-12-03 17:00:00,17:00,1831.43,1837.39,1829.4,1830.99,27002,2020.12.03 17:00
8522,2020-12-03 18:00:00,18:00,1830.98,1834.38,1823.64,1834.24,25116,2020.12.03 18:00
8523,2020-12-03 19:00:00,19:00,1834.26,1838.23,1832.54,1837.86,13961,2020.12.03 19:00
8524,2020-12-03 20:00:00,20:00,1837.79,1838.92,1835.28,1837.49,9085,2020.12.03 20:00
8525,2020-12-03 21:00:00,21:00,1837.49,1840.46,1837.45,1840.2,8116,2020.12.03 21:00
8526,2020-12-03 22:00:00,22:00,1840.18,1842.09,1838.73,1842.07,8769,2020.12.03 22:00
8527,2020-12-03 23:00:00,23:00,1842.06,1842.18,1840.15,1840.24,2509,2020.12.03 23:00
8528,2020-12-04 01:00:00,01:00,1840.38,1841.82,1839.55,1839.75,2219,2020.12.04 01:00
8529,2020-12-04 02:00:00,02:00,1839.75,1842.53,1839.22,1841.12,3702,2020.12.04 02:00
8530,2020-12-04 03:00:00,03:00,1841.12,1841.29,1837.88,1839.21,6631,2020.12.04 03:00
8531,2020-12-04 04:00:00,04:00,1839.23,1844.44,1837.86,1844.26,6698,2020.12.04 04:00
8532,2020-12-04 05:00:00,05:00,1844.24,1844.71,1841.81,1842.44,4185,2020.12.04 05:00
8533,2020-12-04 06:00:00,06:00,1842.43,1842.9,1840.2,1840.62,2101,2020.12.04 06:00
8534,2020-12-04 07:00:00,07:00,1840.62,1841.42,1838.45,1838.45,6073,2020.12.04 07:00
8535,2020-12-04 08:00:00,08:00,1838.45,1843.68,1837.83,1843.53,7156,2020.12.04 08:00
8536,2020-12-04 09:00:00,09:00,1843.55,1844.14,1839.41,1839.79,9703,2020.12.04 09:00
8537,2020-12-04 10:00:00,10:00,1839.76,1843.18,1837.69,1840.51,12913,2020.12.04 10:00
8538,2020-12-04 11:00:00,11:00,1840.48,1843.65,1839.49,1842.16,9597,2020.12.04 11:00
8539,2020-12-04 12:00:00,12:00,1842.14,1844.27,1838.61,1839.68,10112,2020.12.04 12:00
8540,2020-12-04 13:00:00,13:00,1839.68,1842.87,1838.4,1841.37,6835,2020.12.04 13:00
8541,2020-12-04 14:00:00,14:00,1841.39,1842.73,1840.68,1841.4,7264,2020.12.04 14:00
8542,2020-12-04 15:00:00,15:00,1841.38,1847.9,1833.08,1837.63,33322,2020.12.04 15:00
8543,2020-12-04 16:00:00,16:00,1837.71,1848.17,1837.67,1842.78,38633,2020.12.04 16:00
8544,2020-12-04 17:00:00,17:00,1842.82,1843.15,1829.07,1831.96,34968,2020.12.04 17:00
8545,2020-12-04 18:00:00,18:00,1831.93,1834.21,1830.5,1833.15,20220,2020.12.04 18:00
8546,2020-12-04 19:00:00,19:00,1833.12,1835.61,1832.39,1834.09,10135,2020.12.04 19:00
8547,2020-12-04 20:00:00,20:00,1834.09,1836.54,1833.64,1835.46,7271,2020.12.04 20:00
8548,2020-12-04 21:00:00,21:00,1835.44,1837.3,1834.72,1836.76,6049,2020.12.04 21:00
8549,2020-12-04 22:00:00,22:00,1836.76,1837.49,1835.5,1836.54,6238,2020.12.04 22:00
8550,2020-12-04 23:00:00,23:00,1836.5,1839.36,1836.32,1837.09,2965,2020.12.04 23:00
8551,2020-12-07 01:00:00,01:00,1837.06,1838.65,1832.88,1835.21,5795,2020.12.07 01:00
8552,2020-12-07 02:00:00,02:00,1835.26,1839.29,1835.04,1836.83,7919,2020.12.07 02:00
8553,2020-12-07 03:00:00,03:00,1836.83,1838.98,1834.63,1837.53,11886,2020.12.07 03:00
8554,2020-12-07 04:00:00,04:00,1837.54,1839.27,1836.7,1839.08,6154,2020.12.07 04:00
8555,2020-12-07 05:00:00,05:00,1839.04,1839.55,1836.01,1837.63,6398,2020.12.07 05:00
8556,2020-12-07 06:00:00,06:00,1837.63,1839.47,1836.69,1838.9,3747,2020.12.07 06:00
8557,2020-12-07 07:00:00,07:00,1838.9,1842.14,1838.79,1841.96,6417,2020.12.07 07:00
8558,2020-12-07 08:00:00,08:00,1841.96,1842.35,1838.87,1839.31,6604,2020.12.07 08:00
8559,2020-12-07 09:00:00,09:00,1839.31,1841.8,1837.58,1837.9,9333,2020.12.07 09:00
8560,2020-12-07 10:00:00,10:00,1837.9,1838.75,1821.83,1827.93,22910,2020.12.07 10:00
8561,2020-12-07 11:00:00,11:00,1827.89,1832.72,1826.62,1831.7,14469,2020.12.07 11:00
8562,2020-12-07 12:00:00,12:00,1831.68,1834.06,1830.73,1831.62,10951,2020.12.07 12:00
8563,2020-12-07 13:00:00,13:00,1831.61,1831.78,1827.42,1830.36,11793,2020.12.07 13:00
8564,2020-12-07 14:00:00,14:00,1830.37,1834.28,1829.01,1833.62,11524,2020.12.07 14:00
8565,2020-12-07 15:00:00,15:00,1833.6,1840.09,1830.43,1839.27,20301,2020.12.07 15:00
8566,2020-12-07 16:00:00,16:00,1839.25,1857.33,1837.92,1856.6,29474,2020.12.07 16:00
8567,2020-12-07 17:00:00,17:00,1856.6,1867.05,1856.6,1864.21,33159,2020.12.07 17:00
8568,2020-12-07 18:00:00,18:00,1864.22,1868.49,1863.34,1864.27,18240,2020.12.07 18:00
8569,2020-12-07 19:00:00,19:00,1864.28,1866.36,1863.52,1865.37,10244,2020.12.07 19:00
8570,2020-12-07 20:00:00,20:00,1865.41,1865.56,1860.44,1861.93,11543,2020.12.07 20:00
8571,2020-12-07 21:00:00,21:00,1861.93,1861.93,1858.96,1859.46,8519,2020.12.07 21:00
8572,2020-12-07 22:00:00,22:00,1859.46,1863.93,1857.94,1863.8,8943,2020.12.07 22:00
8573,2020-12-07 23:00:00,23:00,1863.8,1865.44,1861.34,1861.95,3106,2020.12.07 23:00
8574,2020-12-08 01:00:00,01:00,1861.64,1865.22,1861.17,1863.87,2868,2020.12.08 01:00
8575,2020-12-08 02:00:00,02:00,1863.87,1864.59,1862.26,1863.72,4017,2020.12.08 02:00
8576,2020-12-08 03:00:00,03:00,1863.71,1866.37,1860.95,1863.77,12528,2020.12.08 03:00
8577,2020-12-08 04:00:00,04:00,1863.78,1869.23,1863.45,1867.46,7160,2020.12.08 04:00
8578,2020-12-08 05:00:00,05:00,1867.49,1870.27,1867.02,1869.39,6448,2020.12.08 05:00
8579,2020-12-08 06:00:00,06:00,1869.37,1871.69,1867.59,1870.1,7462,2020.12.08 06:00
8580,2020-12-08 07:00:00,07:00,1870.1,1870.6,1866.65,1867.3,6341,2020.12.08 07:00
8581,2020-12-08 08:00:00,08:00,1867.3,1869.62,1866.46,1867.03,7646,2020.12.08 08:00
8582,2020-12-08 09:00:00,09:00,1867.02,1867.64,1864.64,1865.11,10285,2020.12.08 09:00
8583,2020-12-08 10:00:00,10:00,1865.12,1867.04,1861.29,1864.89,14200,2020.12.08 10:00
8584,2020-12-08 11:00:00,11:00,1864.89,1866.11,1862.4,1864.45,9597,2020.12.08 11:00
8585,2020-12-08 12:00:00,12:00,1864.43,1866.5,1862.53,1863.33,9923,2020.12.08 12:00
8586,2020-12-08 13:00:00,13:00,1863.32,1863.58,1860.11,1861.3,11132,2020.12.08 13:00
8587,2020-12-08 14:00:00,14:00,1861.34,1865.76,1861.32,1865.59,10270,2020.12.08 14:00
8588,2020-12-08 15:00:00,15:00,1865.61,1872.54,1861.33,1864.74,26692,2020.12.08 15:00
8589,2020-12-08 16:00:00,16:00,1864.69,1875.15,1864.66,1869.93,27736,2020.12.08 16:00
8590,2020-12-08 17:00:00,17:00,1870.02,1870.77,1861.99,1866.48,29867,2020.12.08 17:00
8591,2020-12-08 18:00:00,18:00,1866.46,1870.28,1865.63,1869.29,14439,2020.12.08 18:00
8592,2020-12-08 19:00:00,19:00,1869.29,1873.3,1869.02,1872.74,7585,2020.12.08 19:00
8593,2020-12-08 20:00:00,20:00,1872.75,1873.25,1869.62,1871.74,6785,2020.12.08 20:00
8594,2020-12-08 21:00:00,21:00,1871.74,1873.11,1869.93,1870.24,4736,2020.12.08 21:00
8595,2020-12-08 22:00:00,22:00,1870.26,1870.69,1869.06,1870.49,5188,2020.12.08 22:00
8596,2020-12-08 23:00:00,23:00,1870.49,1871.55,1869.47,1869.49,2174,2020.12.08 23:00
8597,2020-12-09 01:00:00,01:00,1870.06,1870.83,1869.07,1869.99,2354,2020.12.09 01:00
8598,2020-12-09 02:00:00,02:00,1870.03,1870.37,1867.41,1867.7,3023,2020.12.09 02:00
8599,2020-12-09 03:00:00,03:00,1867.66,1868.97,1865.25,1867.24,8519,2020.12.09 03:00
8600,2020-12-09 04:00:00,04:00,1867.26,1868.45,1864.84,1866.06,7117,2020.12.09 04:00
8601,2020-12-09 05:00:00,05:00,1866.06,1866.2,1859.65,1860.98,9849,2020.12.09 05:00
8602,2020-12-09 06:00:00,06:00,1860.96,1860.96,1855.53,1860.36,7972,2020.12.09 06:00
8603,2020-12-09 07:00:00,07:00,1860.33,1861.29,1857.67,1859.01,8026,2020.12.09 07:00
8604,2020-12-09 08:00:00,08:00,1858.99,1863.77,1858.83,1860.07,9372,2020.12.09 08:00
8605,2020-12-09 09:00:00,09:00,1860.07,1861.81,1858.12,1860.0,10208,2020.12.09 09:00
8606,2020-12-09 10:00:00,10:00,1860.0,1865.23,1857.97,1864.71,16234,2020.12.09 10:00
8607,2020-12-09 11:00:00,11:00,1864.68,1866.1,1858.23,1860.81,12615,2020.12.09 11:00
8608,2020-12-09 12:00:00,12:00,1860.8,1862.12,1855.95,1858.2,11841,2020.12.09 12:00
8609,2020-12-09 13:00:00,13:00,1858.2,1860.72,1851.41,1853.6,16083,2020.12.09 13:00
8610,2020-12-09 14:00:00,14:00,1853.62,1858.95,1853.6,1856.88,13794,2020.12.09 14:00
8611,2020-12-09 15:00:00,15:00,1856.87,1864.14,1855.89,1858.94,23171,2020.12.09 15:00
8612,2020-12-09 16:00:00,16:00,1858.95,1859.11,1839.69,1839.72,37358,2020.12.09 16:00
8613,2020-12-09 17:00:00,17:00,1839.7,1848.62,1837.23,1848.11,38298,2020.12.09 17:00
8614,2020-12-09 18:00:00,18:00,1848.13,1851.03,1842.48,1842.75,24827,2020.12.09 18:00
8615,2020-12-09 19:00:00,19:00,1842.78,1843.56,1838.85,1841.74,18687,2020.12.09 19:00
8616,2020-12-09 20:00:00,20:00,1841.74,1841.82,1825.32,1825.47,25415,2020.12.09 20:00
8617,2020-12-09 21:00:00,21:00,1825.48,1833.49,1825.48,1833.29,18482,2020.12.09 21:00
8618,2020-12-09 22:00:00,22:00,1833.29,1839.08,1832.61,1838.07,10983,2020.12.09 22:00
8619,2020-12-09 23:00:00,23:00,1838.07,1840.38,1837.98,1838.86,3512,2020.12.09 23:00
8620,2020-12-10 01:00:00,01:00,1838.99,1839.62,1833.6,1834.33,4645,2020.12.10 01:00
8621,2020-12-10 02:00:00,02:00,1834.3,1838.16,1834.19,1835.73,7291,2020.12.10 02:00
8622,2020-12-10 03:00:00,03:00,1835.7,1839.95,1834.39,1839.36,13402,2020.12.10 03:00
8623,2020-12-10 04:00:00,04:00,1839.34,1842.42,1838.17,1840.74,8610,2020.12.10 04:00
8624,2020-12-10 05:00:00,05:00,1840.76,1841.64,1838.0,1838.05,7379,2020.12.10 05:00
8625,2020-12-10 06:00:00,06:00,1838.06,1842.33,1838.06,1840.11,6405,2020.12.10 06:00
8626,2020-12-10 07:00:00,07:00,1840.13,1841.47,1838.35,1839.33,7395,2020.12.10 07:00
8627,2020-12-10 08:00:00,08:00,1839.33,1839.63,1834.6,1834.84,10860,2020.12.10 08:00
8628,2020-12-10 09:00:00,09:00,1834.86,1839.98,1834.01,1837.43,14513,2020.12.10 09:00
8629,2020-12-10 10:00:00,10:00,1837.44,1837.79,1831.73,1833.28,15421,2020.12.10 10:00
8630,2020-12-10 11:00:00,11:00,1833.27,1833.65,1828.58,1831.86,15273,2020.12.10 11:00
8631,2020-12-10 12:00:00,12:00,1831.85,1838.64,1830.7,1835.82,11329,2020.12.10 12:00
8632,2020-12-10 13:00:00,13:00,1835.82,1837.03,1834.21,1834.95,8487,2020.12.10 13:00
8633,2020-12-10 14:00:00,14:00,1834.95,1838.47,1832.59,1835.99,16745,2020.12.10 14:00
8634,2020-12-10 15:00:00,15:00,1836.0,1846.71,1834.02,1845.37,33909,2020.12.10 15:00
8635,2020-12-10 16:00:00,16:00,1845.4,1849.95,1840.52,1847.64,37335,2020.12.10 16:00
8636,2020-12-10 17:00:00,17:00,1847.64,1849.21,1833.75,1835.36,34024,2020.12.10 17:00
8637,2020-12-10 18:00:00,18:00,1835.48,1837.43,1831.27,1837.09,24101,2020.12.10 18:00
8638,2020-12-10 19:00:00,19:00,1837.09,1837.95,1830.38,1830.57,14126,2020.12.10 19:00
8639,2020-12-10 20:00:00,20:00,1830.62,1835.26,1830.13,1833.53,13645,2020.12.10 20:00
8640,2020-12-10 21:00:00,21:00,1833.53,1835.93,1831.71,1835.49,10634,2020.12.10 21:00
8641,2020-12-10 22:00:00,22:00,1835.51,1836.86,1834.3,1835.45,7947,2020.12.10 22:00
8642,2020-12-10 23:00:00,23:00,1835.51,1838.44,1834.47,1835.91,3098,2020.12.10 23:00
8643,2020-12-11 01:00:00,01:00,1835.24,1837.73,1835.24,1836.64,2994,2020.12.11 01:00
8644,2020-12-11 02:00:00,02:00,1836.78,1839.44,1836.36,1837.13,5430,2020.12.11 02:00
8645,2020-12-11 03:00:00,03:00,1837.08,1840.26,1835.98,1840.06,11998,2020.12.11 03:00
8646,2020-12-11 04:00:00,04:00,1840.03,1840.63,1836.68,1838.24,9468,2020.12.11 04:00
8647,2020-12-11 05:00:00,05:00,1838.24,1838.44,1834.68,1837.13,7552,2020.12.11 05:00
8648,2020-12-11 06:00:00,06:00,1837.13,1838.07,1836.28,1837.48,2972,2020.12.11 06:00
8649,2020-12-11 07:00:00,07:00,1837.45,1838.62,1834.19,1834.62,6181,2020.12.11 07:00
8650,2020-12-11 08:00:00,08:00,1834.64,1837.2,1833.33,1834.66,8183,2020.12.11 08:00
8651,2020-12-11 09:00:00,09:00,1834.71,1836.78,1832.58,1834.03,9125,2020.12.11 09:00
8652,2020-12-11 10:00:00,10:00,1834.03,1836.91,1831.46,1831.87,14470,2020.12.11 10:00
8653,2020-12-11 11:00:00,11:00,1831.87,1837.59,1831.4,1836.86,15730,2020.12.11 11:00
8654,2020-12-11 12:00:00,12:00,1836.85,1839.55,1831.53,1831.97,13958,2020.12.11 12:00
8655,2020-12-11 13:00:00,13:00,1831.97,1833.6,1823.9,1832.95,19698,2020.12.11 13:00
8656,2020-12-11 14:00:00,14:00,1832.92,1835.33,1830.6,1834.59,13651,2020.12.11 14:00
8657,2020-12-11 15:00:00,15:00,1834.56,1840.97,1831.68,1839.89,25716,2020.12.11 15:00
8658,2020-12-11 16:00:00,16:00,1839.89,1842.49,1834.79,1841.24,27676,2020.12.11 16:00
8659,2020-12-11 17:00:00,17:00,1841.24,1847.67,1839.05,1844.47,29013,2020.12.11 17:00
8660,2020-12-11 18:00:00,18:00,1844.54,1846.6,1841.48,1842.3,15037,2020.12.11 18:00
8661,2020-12-11 19:00:00,19:00,1842.31,1843.22,1841.87,1841.89,7121,2020.12.11 19:00
8662,2020-12-11 20:00:00,20:00,1841.88,1842.51,1838.61,1840.59,7901,2020.12.11 20:00
8663,2020-12-11 21:00:00,21:00,1840.59,1840.91,1838.32,1838.66,8495,2020.12.11 21:00
8664,2020-12-11 22:00:00,22:00,1838.63,1839.52,1837.73,1839.2,7943,2020.12.11 22:00
8665,2020-12-11 23:00:00,23:00,1839.17,1840.07,1838.47,1839.32,2291,2020.12.11 23:00
8666,2020-12-14 01:00:00,01:00,1840.4,1841.35,1834.54,1837.87,4985,2020.12.14 01:00
8667,2020-12-14 02:00:00,02:00,1837.9,1837.92,1835.21,1835.54,5281,2020.12.14 02:00
8668,2020-12-14 03:00:00,03:00,1835.53,1837.95,1834.18,1835.26,13245,2020.12.14 03:00
8669,2020-12-14 04:00:00,04:00,1835.29,1837.51,1834.77,1837.05,6016,2020.12.14 04:00
8670,2020-12-14 05:00:00,05:00,1837.03,1837.21,1834.99,1836.55,4276,2020.12.14 05:00
8671,2020-12-14 06:00:00,06:00,1836.54,1836.64,1834.82,1835.75,2162,2020.12.14 06:00
8672,2020-12-14 07:00:00,07:00,1835.75,1835.75,1832.78,1834.38,6290,2020.12.14 07:00
8673,2020-12-14 08:00:00,08:00,1834.37,1835.07,1832.2,1833.49,7921,2020.12.14 08:00
8674,2020-12-14 09:00:00,09:00,1833.51,1834.33,1831.87,1833.08,7963,2020.12.14 09:00
8675,2020-12-14 10:00:00,10:00,1833.08,1834.11,1826.18,1828.07,16258,2020.12.14 10:00
8676,2020-12-14 11:00:00,11:00,1828.05,1830.79,1825.32,1828.86,12027,2020.12.14 11:00
8677,2020-12-14 12:00:00,12:00,1828.85,1829.06,1819.08,1824.27,14715,2020.12.14 12:00
8678,2020-12-14 13:00:00,13:00,1824.27,1830.04,1823.35,1827.32,11413,2020.12.14 13:00
8679,2020-12-14 14:00:00,14:00,1827.3,1828.23,1823.45,1823.75,10194,2020.12.14 14:00
8680,2020-12-14 15:00:00,15:00,1823.75,1834.29,1822.09,1832.6,25512,2020.12.14 15:00
8681,2020-12-14 16:00:00,16:00,1832.6,1838.95,1830.22,1833.09,30319,2020.12.14 16:00
8682,2020-12-14 17:00:00,17:00,1833.1,1834.03,1823.61,1826.29,31035,2020.12.14 17:00
8683,2020-12-14 18:00:00,18:00,1826.29,1827.22,1822.06,1825.4,22283,2020.12.14 18:00
8684,2020-12-14 19:00:00,19:00,1825.44,1829.46,1824.61,1828.76,11089,2020.12.14 19:00
8685,2020-12-14 20:00:00,20:00,1828.78,1830.21,1826.25,1827.58,8615,2020.12.14 20:00
8686,2020-12-14 21:00:00,21:00,1827.58,1828.81,1825.09,1825.22,8559,2020.12.14 21:00
8687,2020-12-14 22:00:00,22:00,1825.22,1828.86,1824.42,1828.07,10434,2020.12.14 22:00
8688,2020-12-14 23:00:00,23:00,1828.04,1829.32,1826.24,1826.24,2335,2020.12.14 23:00
8689,2020-12-15 01:00:00,01:00,1827.1,1829.21,1826.64,1827.3,2858,2020.12.15 01:00
8690,2020-12-15 02:00:00,02:00,1827.34,1828.07,1825.74,1826.51,3909,2020.12.15 02:00
8691,2020-12-15 03:00:00,03:00,1826.56,1829.87,1825.4,1829.61,8906,2020.12.15 03:00
8692,2020-12-15 04:00:00,04:00,1829.57,1833.54,1829.02,1832.19,10276,2020.12.15 04:00
8693,2020-12-15 05:00:00,05:00,1832.19,1835.02,1831.4,1833.87,7047,2020.12.15 05:00
8694,2020-12-15 06:00:00,06:00,1833.95,1835.75,1833.84,1835.67,4345,2020.12.15 06:00
8695,2020-12-15 07:00:00,07:00,1835.69,1840.77,1834.91,1838.49,11032,2020.12.15 07:00
8696,2020-12-15 08:00:00,08:00,1838.51,1840.69,1837.71,1840.03,8640,2020.12.15 08:00
8697,2020-12-15 09:00:00,09:00,1840.01,1843.61,1839.22,1842.61,10636,2020.12.15 09:00
8698,2020-12-15 10:00:00,10:00,1842.59,1847.42,1839.75,1844.85,16110,2020.12.15 10:00
8699,2020-12-15 11:00:00,11:00,1844.81,1847.31,1843.35,1845.57,11702,2020.12.15 11:00
8700,2020-12-15 12:00:00,12:00,1845.57,1847.13,1844.61,1846.21,8381,2020.12.15 12:00
8701,2020-12-15 13:00:00,13:00,1846.21,1846.47,1842.88,1845.28,10007,2020.12.15 13:00
8702,2020-12-15 14:00:00,14:00,1845.27,1848.42,1842.4,1842.89,13502,2020.12.15 14:00
8703,2020-12-15 15:00:00,15:00,1842.92,1855.3,1842.86,1852.64,31237,2020.12.15 15:00
8704,2020-12-15 16:00:00,16:00,1852.62,1854.3,1846.87,1850.88,25441,2020.12.15 16:00
8705,2020-12-15 17:00:00,17:00,1850.89,1853.8,1847.27,1848.2,27054,2020.12.15 17:00
8706,2020-12-15 18:00:00,18:00,1848.25,1849.22,1844.54,1849.07,20280,2020.12.15 18:00
8707,2020-12-15 19:00:00,19:00,1849.07,1850.6,1847.99,1850.35,9831,2020.12.15 19:00
8708,2020-12-15 20:00:00,20:00,1850.35,1853.62,1850.29,1851.97,9656,2020.12.15 20:00
8709,2020-12-15 21:00:00,21:00,1851.97,1853.21,1851.38,1851.74,5126,2020.12.15 21:00
8710,2020-12-15 22:00:00,22:00,1851.77,1854.65,1850.58,1854.41,10025,2020.12.15 22:00
8711,2020-12-15 23:00:00,23:00,1854.41,1854.57,1852.72,1852.72,3667,2020.12.15 23:00
8712,2020-12-16 01:00:00,01:00,1853.27,1854.04,1852.18,1852.29,1704,2020.12.16 01:00
8713,2020-12-16 02:00:00,02:00,1852.35,1852.92,1850.82,1851.83,4178,2020.12.16 02:00
8714,2020-12-16 03:00:00,03:00,1851.83,1854.04,1851.16,1851.7,8976,2020.12.16 03:00
8715,2020-12-16 04:00:00,04:00,1851.7,1858.27,1851.66,1856.91,11750,2020.12.16 04:00
8716,2020-12-16 05:00:00,05:00,1856.98,1858.21,1855.38,1857.47,6735,2020.12.16 05:00
8717,2020-12-16 06:00:00,06:00,1857.43,1858.0,1856.65,1856.86,3158,2020.12.16 06:00
8718,2020-12-16 07:00:00,07:00,1856.82,1857.5,1853.8,1855.36,8491,2020.12.16 07:00
8719,2020-12-16 08:00:00,08:00,1855.34,1858.5,1854.58,1857.09,10797,2020.12.16 08:00
8720,2020-12-16 09:00:00,09:00,1857.09,1857.76,1853.79,1854.18,9644,2020.12.16 09:00
8721,2020-12-16 10:00:00,10:00,1854.16,1862.55,1852.99,1861.71,20705,2020.12.16 10:00
8722,2020-12-16 11:00:00,11:00,1861.68,1865.34,1860.53,1864.95,12160,2020.12.16 11:00
8723,2020-12-16 12:00:00,12:00,1864.95,1865.39,1860.56,1863.1,13673,2020.12.16 12:00
8724,2020-12-16 13:00:00,13:00,1863.1,1865.66,1861.87,1862.16,12962,2020.12.16 13:00
8725,2020-12-16 14:00:00,14:00,1862.16,1862.16,1855.53,1857.6,20206,2020.12.16 14:00
8726,2020-12-16 15:00:00,15:00,1857.57,1859.6,1849.19,1851.68,33258,2020.12.16 15:00
8727,2020-12-16 16:00:00,16:00,1851.68,1858.71,1850.83,1854.25,28978,2020.12.16 16:00
8728,2020-12-16 17:00:00,17:00,1854.21,1857.97,1849.33,1857.31,30743,2020.12.16 17:00
8729,2020-12-16 18:00:00,18:00,1857.31,1858.01,1852.05,1854.48,16494,2020.12.16 18:00
8730,2020-12-16 19:00:00,19:00,1854.44,1854.91,1851.92,1854.81,11232,2020.12.16 19:00
8731,2020-12-16 20:00:00,20:00,1854.81,1856.93,1854.19,1855.35,10061,2020.12.16 20:00
8732,2020-12-16 21:00:00,21:00,1856.01,1861.62,1844.64,1861.3,35927,2020.12.16 21:00
8733,2020-12-16 22:00:00,22:00,1861.3,1865.6,1860.05,1864.19,19525,2020.12.16 22:00
8734,2020-12-16 23:00:00,23:00,1864.19,1865.21,1862.25,1863.86,4463,2020.12.16 23:00
8735,2020-12-17 01:00:00,01:00,1860.4,1865.24,1860.4,1864.38,3048,2020.12.17 01:00
8736,2020-12-17 02:00:00,02:00,1864.41,1865.59,1862.4,1865.39,6230,2020.12.17 02:00
8737,2020-12-17 03:00:00,03:00,1865.39,1867.38,1862.93,1864.37,14116,2020.12.17 03:00
8738,2020-12-17 04:00:00,04:00,1864.39,1865.78,1861.92,1864.0,9474,2020.12.17 04:00
8739,2020-12-17 05:00:00,05:00,1864.0,1865.13,1863.15,1863.98,4690,2020.12.17 05:00
8740,2020-12-17 06:00:00,06:00,1863.96,1868.49,1863.59,1868.23,6939,2020.12.17 06:00
8741,2020-12-17 07:00:00,07:00,1868.22,1870.36,1866.04,1869.51,9423,2020.12.17 07:00
8742,2020-12-17 08:00:00,08:00,1869.48,1871.22,1868.29,1869.08,12984,2020.12.17 08:00
8743,2020-12-17 09:00:00,09:00,1869.08,1874.81,1869.05,1874.73,13245,2020.12.17 09:00
8744,2020-12-17 10:00:00,10:00,1874.75,1883.01,1874.16,1878.68,17951,2020.12.17 10:00
8745,2020-12-17 11:00:00,11:00,1878.66,1879.56,1874.53,1878.58,14912,2020.12.17 11:00
8746,2020-12-17 12:00:00,12:00,1878.58,1878.86,1871.7,1874.86,14512,2020.12.17 12:00
8747,2020-12-17 13:00:00,13:00,1874.85,1879.64,1873.76,1879.59,10126,2020.12.17 13:00
8748,2020-12-17 14:00:00,14:00,1879.58,1883.24,1876.67,1883.02,18117,2020.12.17 14:00
8749,2020-12-17 15:00:00,15:00,1883.02,1889.94,1874.44,1887.77,32787,2020.12.17 15:00
8750,2020-12-17 16:00:00,16:00,1887.79,1896.15,1885.68,1892.23,34332,2020.12.17 16:00
8751,2020-12-17 17:00:00,17:00,1892.26,1895.55,1888.08,1890.99,29708,2020.12.17 17:00
8752,2020-12-17 18:00:00,18:00,1891.06,1891.37,1884.08,1884.37,26072,2020.12.17 18:00
8753,2020-12-17 19:00:00,19:00,1884.37,1888.08,1883.4,1887.3,16001,2020.12.17 19:00
8754,2020-12-17 20:00:00,20:00,1887.3,1888.94,1882.49,1884.26,11281,2020.12.17 20:00
8755,2020-12-17 21:00:00,21:00,1884.26,1886.32,1883.31,1884.01,8846,2020.12.17 21:00
8756,2020-12-17 22:00:00,22:00,1884.02,1885.5,1882.87,1884.29,8206,2020.12.17 22:00
8757,2020-12-17 23:00:00,23:00,1884.29,1886.85,1883.84,1885.18,3032,2020.12.17 23:00
8758,2020-12-18 01:00:00,01:00,1885.39,1885.73,1883.5,1883.53,3238,2020.12.18 01:00
8759,2020-12-18 02:00:00,02:00,1883.59,1885.0,1881.81,1882.41,5370,2020.12.18 02:00
8760,2020-12-18 03:00:00,03:00,1882.39,1882.64,1878.39,1879.91,12191,2020.12.18 03:00
8761,2020-12-18 04:00:00,04:00,1879.93,1880.93,1878.91,1879.99,7221,2020.12.18 04:00
8762,2020-12-18 05:00:00,05:00,1880.0,1883.32,1879.87,1883.25,6829,2020.12.18 05:00
8763,2020-12-18 06:00:00,06:00,1883.25,1885.29,1881.18,1884.67,5312,2020.12.18 06:00
8764,2020-12-18 07:00:00,07:00,1884.67,1886.64,1882.17,1882.66,10248,2020.12.18 07:00
8765,2020-12-18 08:00:00,08:00,1882.68,1883.27,1879.33,1882.87,12314,2020.12.18 08:00
8766,2020-12-18 09:00:00,09:00,1882.86,1883.28,1880.45,1880.76,9699,2020.12.18 09:00
8767,2020-12-18 10:00:00,10:00,1880.74,1881.96,1877.35,1881.52,12885,2020.12.18 10:00
8768,2020-12-18 11:00:00,11:00,1881.52,1882.46,1878.62,1879.54,9562,2020.12.18 11:00
8769,2020-12-18 12:00:00,12:00,1879.54,1880.52,1878.04,1878.84,8781,2020.12.18 12:00
8770,2020-12-18 13:00:00,13:00,1878.82,1884.21,1878.1,1884.18,10384,2020.12.18 13:00
