,Close,Zigzag,High,Low
2898,1478.22,1559.957429218573,1500.1863607269186,1455.8458771586354
2899,1477.39,1560.1271347678369,1499.6763394195227,1455.35093037264
2900,1477.43,1560.2968403171008,1499.5096944384,1455.18921085894
2901,1478.99,1560.4665458663646,1500.587222829117,1456.2348911198821
2902,1480.03,1560.6362514156285,1501.8148962350392,1457.4262786123286
2903,1479.59,1560.8059569648924,1502.000732605597,1457.6066222822787
2904,1479.2,1560.9756625141563,1501.7415918101397,1457.3551408206772
2905,1477.58,1561.1453680634202,1500.4235279194954,1456.0760344834512
2906,1477.27,1561.315073612684,1499.6176301234252,1455.2939563266739
2907,1477.43,1561.484779161948,1499.419563186824,1455.101743585243
2908,1477.95,1561.6544847112118,1499.7585481852288,1455.4307093226112
2909,1477.54,1561.8241902604757,1499.6547099357056,1455.3299401839115
2910,1477.95,1561.9938958097396,1499.9261799020178,1455.5933864073768
2911,1478.45,1562.1636013590035,1500.4177960187178,1456.0704719984603
2912,1479.04,1562.3333069082673,1501.0507810379181,1456.6847481008367
2913,1479.59,1562.5030124575312,1501.6947077255495,1457.3096424725777
2914,1479.94,1562.672718006795,1502.180113628311,1457.7807014028438
2915,1480.76,1562.842423556059,1502.9189891152728,1458.4977382054617
2916,1480.74,1563.0121291053229,1503.1591512374039,1458.7308019397465
2917,1481.11,1563.1818346545867,1503.4548747294998,1459.0177848360172
2918,1483.39,1563.3515402038506,1505.1472427321708,1460.6601321095452
2919,1483.51,1563.5212457531143,1505.8901287842402,1461.3810609384007
2920,1484.08,1563.6909513023782,1506.507359771363,1461.9800486451159
2921,1484.94,1563.860656851642,1507.2783123436423,1462.7282144418598
2922,1484.43,1564.030362400906,1507.1403294467225,1462.594309857164
2923,1483.42,1564.2000679501698,1506.2610305156602,1461.7410000570692
2924,1482.05,1564.3697734994337,1504.8452939449169,1460.3671079169883
2925,1483.23,1564.5394790486976,1505.0775948161313,1460.5925427526004
2926,1482.86,1564.7091845979614,1504.9562363770124,1460.4747712624207
2927,1483.63,1564.8788901472253,1505.4838760199,1460.9868156449274
2928,1482.95,1565.0485956964892,1505.248800149304,1460.7586878296204
2929,1483.9,1565.218301245753,1505.831961568967,1461.324612951165
2930,1484.6,1565.388006795017,1506.5898936114238,1462.0601430613326
2931,1485.56,1565.5577123442808,1507.5833570269838,1463.024243026186
2932,1485.71,1565.7274178935447,1508.0727463702806,1463.4991676598288
2933,1485.31,1565.8971234428086,1507.9296759227823,1463.3603258955081
2934,1485.44,1566.0668289920725,1507.897006915407,1463.3286224745575
2935,1484.92,1566.2365345413364,1507.4689633768194,1462.9132304691302
2936,1487.5,1566.4062400906002,1509.1019215102144,1464.4979238301096
2937,1489.5,1566.5759456398641,1511.2131568633113,1466.5467581382873
2938,1488.76,1566.745651189128,1511.5112816024296,1466.8360713087616
2939,1488.79,1566.915356738392,1511.5345956123597,1466.8586962346544
2940,1490.23,1567.0850622876558,1512.4701529735719,1467.766601654156
2941,1489.8,1567.2547678369197,1512.4809174573104,1467.7770479758135
2942,1489.88,1567.4244733861835,1512.4536296498165,1467.7505667045018
2943,1490.99,1567.5941789354474,1513.170531348722,1468.446279190632
2944,1490.93,1567.7638844847113,1513.3853079665219,1468.6547077310584
2945,1490.22,1567.9335900339752,1512.9121829198778,1468.1955666759407
2946,1490.08,1568.103295583239,1512.5656385803104,1467.8592650262126
2947,1489.72,1568.273001132503,1512.1474874797539,1467.4534730714852
2948,1490.15,1568.4427066817666,1512.2830351249834,1467.585014382373
2949,1492.81,1568.6124122310305,1514.2615705970543,1469.505070973496
2950,1498.64,1568.7821177802944,1519.2722350955378,1474.3676370138965
2951,1498.89,1568.9518233295582,1521.4992549875922,1476.5288336579094
2952,1499.52,1569.1215288788221,1522.6566581728537,1477.6520278820306
2953,1499.06,1569.291234428086,1522.560464538706,1477.558677409483
2954,1502.87,1569.4609399773499,1525.0090363247468,1479.9348776156412
2955,1504.45,1569.6306455266138,1527.001557537989,1481.8685065762747
2956,1502.84,1569.8003510758776,1526.4802228025994,1481.3625807493206
2957,1502.8,1569.9700566251415,1526.0062685396565,1480.9026349867604
2958,1504.19,1570.1397621744054,1526.6554922426594,1481.532669811842
2959,1504.08,1570.3094677236693,1526.7671850406214,1481.6410613448393
2960,1504.34,1570.4791732729332,1526.9213155472241,1481.7906362699662
2961,1504.75,1570.648878822197,1527.223017260333,1482.0834206910622
2962,1505.39,1570.818584371461,1527.7660334327015,1482.6103871243458
2963,1507.8,1570.9882899207248,1529.6800077174678,1484.467790740597
2964,1509.88,1571.1579954699887,1531.9297537499515,1486.6510418164553
2965,1512.03,1571.3277010192526,1534.3152311900049,1488.9660125341425
2966,1508.01,1571.4974065685165,1532.2958948519179,1487.0063610139302
2967,1508.55,1571.6671121177803,1531.6324325615922,1486.3625084464713
2968,1512.0,1571.8368176670442,1533.7464923398877,1488.4140836993
2969,1509.78,1572.006523216308,1533.0280175167402,1487.716844585211
2970,1511.79,1572.176228765572,1534.071401191138,1488.729389333272
2971,1510.91,1572.3459343148359,1533.845674905108,1488.5103347601294
2972,1511.13,1572.5156398640997,1533.8464774862512,1488.5111136196626
2973,1510.03,1572.6853454133636,1533.0274276741775,1487.7162721764184
2974,1510.42,1572.8550509626275,1532.9397371904217,1487.631173529621
2975,1513.47,1573.0247565118914,1535.0990956260148,1489.726708563177
2976,1512.88,1573.1944620611553,1535.6068498645564,1490.2194552872788
2977,1512.86,1573.364167610419,1535.744223987886,1490.3527690916922
2978,1510.39,1573.5338731596828,1533.9739561196266,1488.6348244116575
2979,1508.71,1573.7035787089467,1531.977333918977,1486.6972156750662
2980,1508.5,1573.8732842582106,1531.015577897086,1485.7638859395367
2981,1509.72,1574.0429898074744,1531.5800679376468,1486.3116915454013
2982,1511.82,1574.2126953567383,1533.4291198403573,1488.1060916677359
2983,1511.52,1574.3824009060022,1534.057349955581,1488.7157534051696
2984,1509.94,1574.552106455266,1533.1728009944331,1487.8573487482922
2985,1511.15,1574.72181200453,1533.6247394081988,1488.2959293764293
2986,1510.41,1574.8915175537938,1533.2882385884348,1487.9693743937025
2987,1510.67,1575.0612231030577,1533.3166712235488,1487.9969666553652
2988,1511.4,1575.2309286523216,1533.8504767464276,1488.5149946751046
2989,1513.82,1575.4006342015855,1535.802992183956,1490.4098002967455
2990,1514.09,1575.5703397508494,1536.797645735209,1491.3750552208678
2991,1513.17,1575.7400453001133,1536.4718338907514,1491.058873283143
2992,1512.47,1575.9097508493771,1535.731902633508,1490.3408119152764
2993,1510.79,1576.079456398641,1534.1556347416301,1488.811133222173
2994,1510.9,1576.249161947905,1533.5505945321397,1488.2239759745394
2995,1513.46,1576.4188674971688,1535.1695472261083,1489.7950778499674
2996,1513.21,1576.5885730464327,1535.7310768513287,1490.3400105404519
2997,1514.14,1576.7582785956965,1536.6173113366278,1491.200050903033
2998,1515.01,1576.9279841449604,1537.5805582718122,1492.1348274854531
2999,1514.96,1577.0976896942243,1537.8944390136992,1492.4394309640331
3000,1514.44,1577.2673952434882,1537.5778999869465,1492.1322477705837
3001,1515.14,1577.437100792752,1537.875591147276,1492.4211401774057
3002,1513.42,1577.606806342016,1536.7334790567559,1491.3127850944873
3003,1514.09,1577.7765118912798,1536.6926532466086,1491.2731659585315
3004,1512.57,1577.9462174405437,1535.6048262389588,1490.2174914732752
3005,1512.94,1578.1159229898076,1535.4259456474033,1490.0438979928003
3006,1512.0,1578.2856285390712,1534.7321535677838,1489.3706120830216
3007,1510.85,1578.4553340883351,1533.6663818246464,1488.3363409825386
3008,1512.46,1578.625039637599,1534.4297501951828,1489.0771467411382
3009,1512.41,1578.7947451868629,1534.8017349405504,1489.43813686349
3010,1515.34,1578.9644507361268,1537.087553124456,1491.6563939188072
3011,1513.78,1579.1341562853906,1536.9482041637873,1491.5211636466308
3012,1515.49,1579.3038618346545,1538.034438588464,1492.575292620332
3013,1515.05,1579.4735673839184,1538.1234781065311,1492.6617004285056
3014,1514.92,1579.6432729331823,1537.9867245140106,1492.528988814089
3015,1515.51,1579.8129784824462,1538.2858803936722,1492.8193026480465
3016,1514.8,1579.98268403171,1537.8617549483774,1492.4077129301986
3017,1514.95,1580.152389580974,1537.748126635268,1492.2974430893978
3018,1514.85,1580.3220951302378,1537.6141279004553,1492.1674049083238
3019,1515.77,1580.4918006795017,1538.2095310126638,1492.7452098989888
3020,1521.22,1580.6615062287656,1542.3553808648014,1496.7685223170731
3021,1521.16,1580.8312117780295,1544.0392842017409,1498.4026551120342
3022,1521.86,1581.0009173272933,1545.081910513424,1499.4144648824852
3023,1523.28,1581.1706228765572,1546.348095680766,1500.643225857689
3024,1523.26,1581.340328425821,1546.6892800700734,1500.9743259793322
3025,1523.46,1581.510033975085,1546.7983134586589,1501.0801367061863
3026,1523.79,1581.6797395243489,1546.9377614700395,1501.215463101467
3027,1524.43,1581.8494450736127,1547.3475527937408,1501.6131423663396
3028,1523.65,1582.0191506228766,1546.88347761518,1501.1627836955197
3029,1522.64,1582.1888561721405,1545.89723268168,1500.205688858576
3030,1521.81,1582.3585617214044,1544.8592830745986,1499.1984175650043
3031,1521.35,1582.5282672706683,1544.112747422566,1498.4739470061354
3032,1520.77,1582.6979728199321,1543.441473392091,1497.8225135873988
3033,1518.67,1582.867678369196,1541.7334211317539,1496.1649456303226
3034,1521.92,1583.03738391846,1543.4191843844415,1497.8008833681524
3035,1521.81,1583.2070894677236,1544.1780382649429,1498.5373080699198
3036,1522.65,1583.3767950169874,1545.1321165748536,1499.4631870209168
3037,1520.21,1583.5465005662513,1543.788205280729,1498.158997242875
3038,1520.21,1583.7162061155152,1543.1838349845987,1497.5724901082065
3039,1519.41,1583.885911664779,1542.3775474689235,1496.79003375063
3040,1520.21,1584.055617214043,1542.6462331897087,1497.0507780215398
3041,1520.95,1584.2253227633068,1543.345022712586,1497.7289136668937
3042,1519.12,1584.3950283125707,1542.3646930148702,1496.7775592311796
3043,1520.74,1584.5647338618346,1543.1066803950964,1497.4976159499213
3044,1520.64,1584.7344394110985,1543.3808509074277,1497.7636829003116
3045,1521.18,1584.9041449603624,1543.878685144317,1498.2468028247804
3046,1521.95,1585.0738505096263,1544.6245095661677,1498.9705831750496
3047,1523.08,1585.2435560588901,1545.7159392087806,1500.0297538134473
3048,1528.02,1585.413261608154,1549.653279779505,1503.850719786022
3049,1526.26,1585.582967157418,1549.9751434483887,1504.1630702430175
3050,1529.07,1585.7526727066818,1551.912916215595,1506.0435689382866
3051,1525.45,1585.9223782559457,1549.9772999902284,1504.1651630447045
3052,1525.18,1586.0920838052095,1548.7750653073356,1502.9984623918479
3053,1526.27,1586.2617893544734,1548.9755928397262,1503.1930630020988
3054,1526.68,1586.4314949037373,1549.3478800815926,1503.5543466801662
3055,1528.29,1586.6012004530012,1550.6481464679453,1504.8161815477104
3056,1528.97,1586.770906002265,1551.6666414462784,1505.8045732261912
3057,1528.69,1586.940611551529,1551.8396576261393,1505.9724756273372
3058,1530.48,1587.1103171007928,1553.1140182032982,1507.2091703746291
3059,1534.88,1587.2800226500567,1556.731534815086,1510.719765313162
3060,1538.23,1587.4497281993206,1560.5567198409267,1514.4318906830667
3061,1538.54,1587.6194337485845,1562.1895764330866,1516.0164855040298
3062,1538.71,1587.7891392978484,1562.709934875332,1516.5214638937953
3063,1541.37,1587.958844847112,1564.5549496446026,1518.311946206831
3064,1541.17,1588.1285503963759,1564.9689254356024,1518.7136862601658
3065,1543.36,1588.2982559456398,1566.480776493315,1520.1808520649413
3066,1544.19,1588.4679614949036,1567.5319615597823,1521.2009676220546
3067,1546.78,1588.6376670441675,1569.6429990353238,1523.2496099012749
3068,1548.4,1588.8073725934314,1571.5220275445122,1525.0731006220144
3069,1549.3,1588.9770781426953,1572.7610412818624,1526.2754932636792
3070,1546.31,1589.1467836919592,1570.9393548111368,1524.5076497428274
3071,1546.18,1589.316489241223,1569.8859145929798,1523.4853456887538
3072,1545.91,1589.486194790487,1569.1800035212907,1522.8002989837157
3073,1548.76,1589.6559003397508,1570.9145038256133,1524.4835332691914
3074,1548.18,1589.8256058890147,1571.2623517244629,1524.8210999493558
3075,1548.66,1589.9953114382786,1571.7188438358965,1525.2640996831112
3076,1549.45,1590.1650169875425,1572.4432439134323,1525.9670889209171
3077,1547.74,1590.3347225368063,1571.490659519584,1525.0426597308278
3078,1548.94,1590.5044280860702,1571.8968697726357,1525.4368637695036
3079,1551.76,1590.674133635334,1574.0835176416572,1527.5588816522486
3080,1569.12,1590.843839184598,1587.393493221899,1540.4754589394784
3081,1569.42,1591.0135447338619,1593.12646137274,1546.0389797558116
3082,1577.67,1591.1832502831257,1600.8792536767724,1553.5626254892813
3083,1577.46,1591.3529558323896,1603.3657494408242,1555.9756287676962
3084,1577.98,1591.5226613816535,1604.030256608245,1556.6204953291835
3085,1575.97,1591.6923669309174,1602.2242280144353,1554.8678468908558
3086,1574.84,1591.8620724801813,1600.1571989040474,1552.8619122369325
3087,1574.27,1592.0317780294451,1598.5885975986982,1551.3396735317417
3088,1574.09,1592.201483578709,1597.6768253296095,1550.4548501967147
3089,1575.57,1592.371189127973,1598.3352664991917,1551.0938300509397
3090,1577.15,1592.5408946772368,1599.7812929585182,1552.4971168119612
3091,1577.5,1592.7106002265007,1600.6610158676285,1553.3508380587332
3092,1578.73,1592.8803057757643,1601.8840923088446,1554.5377644573518
3093,1576.56,1593.0500113250282,1600.8065132263378,1553.4920350028992
3094,1574.15,1593.219716874292,1598.562024742403,1551.313886080066
3095,1572.82,1593.389422423556,1596.661281422679,1549.4693223658512
3096,1564.12,1593.5591279728199,1589.731874515144,1542.7447255146965
3097,1564.61,1593.7288335220837,1587.3040274274272,1540.3886374542026
3098,1564.39,1593.8985390713476,1586.4899444413825,1539.598616034248
3099,1566.44,1594.0682446206115,1587.9791373543871,1541.043793393174
3100,1564.73,1594.2379501698754,1587.6910328395004,1540.764204282668
3101,1565.49,1594.4076557191393,1588.2841383002287,1541.3397795327342
3102,1565.52,1594.5773612684031,1588.6886475861263,1541.7323328791474
3103,1563.65,1594.747066817667,1587.5948408725417,1540.670855428033
3104,1564.18,1594.916772366931,1587.5446518673516,1540.6221498417158
3105,1557.77,1595.0864779161948,1583.002835559797,1536.2145744102463
3106,1558.91,1595.2561834654587,1581.9444307401743,1535.1874524916964
3107,1558.92,1595.4258890147225,1581.698359065021,1534.948653870981
3108,1559.13,1595.5955945639864,1581.9246821238214,1535.1682875782897
3109,1562.37,1595.7653001132503,1584.4737001580377,1537.6419651779972
3110,1564.64,1595.9350056625142,1587.25916387395,1540.3450999170846
3111,1569.62,1596.104711211778,1591.9570148331293,1544.904098138554
3112,1564.8,1596.274416761042,1590.3589889922625,1543.3533045885504
3113,1566.11,1596.4441223103058,1590.3425604659685,1543.3373616344622
3114,1565.58,1596.6138278595697,1589.802058522439,1542.8128351178348
3115,1567.51,1596.7835334088336,1590.8366683472198,1543.8168653418832
3116,1565.08,1596.9532389580975,1589.4703395433273,1542.490920640569
3117,1568.06,1597.1229445073614,1590.9376904821952,1543.9149016009483
3118,1568.93,1597.2926500566252,1592.1651429354263,1545.106074671325
3119,1568.52,1597.4623556058891,1592.3290399074294,1545.2651273978504
3120,1570.95,1597.632061155153,1594.0455067845721,1546.9308612638458
3121,1571.77,1597.8017667044167,1595.2838378956594,1548.1325914553936
3122,1572.28,1597.9714722536805,1596.0561341252023,1548.8820611953934
3123,1571.13,1598.1411778029444,1595.43154751088,1548.275935269179
3124,1571.67,1598.3108833522083,1595.4322700090931,1548.2766364127654
3125,1573.88,1598.4805889014722,1596.9460608555917,1549.745684672668
3126,1594.92,1598.650294450736,1612.5668424430228,1564.9047682821451
3127,1598.82,1598.82,1621.8443541183224,1573.9080677897018
3128,1593.37,1598.1608602150538,1621.220530788344,1573.3026825877034
3129,1585.38,1597.5017204301075,1614.430039031674,1566.7128950208853
3130,1590.63,1596.8425806451612,1614.7319623065398,1567.005894455115
3131,1593.04,1596.1834408602151,1616.4011150266515,1568.6257126120709
3132,1594.37,1595.5243010752688,1617.9252122465625,1570.1047626235115
3133,1593.02,1594.8651612903225,1617.4603118076745,1569.6536030842951
3134,1588.51,1594.2060215053764,1613.8941135907933,1566.1928097408193
3135,1580.88,1593.54688172043,1606.860648399964,1559.3672302206548
3136,1583.58,1592.887741935484,1605.9098340292921,1558.444518737786
3137,1580.61,1592.2286021505377,1603.7211797744242,1556.320553771239
3138,1577.12,1591.5694623655913,1600.602369257929,1553.2939248463647
3139,1575.25,1590.9103225806452,1598.26171075123,1551.0224483644943
3140,1576.63,1590.251182795699,1598.6105620546807,1551.3609887919808
3141,1573.41,1589.5920430107526,1596.8052247397018,1549.6090112005973
3142,1573.46,1588.9329032258065,1596.3255773327849,1549.143540564328
3143,1558.84,1588.2737634408602,1585.9253252510591,1539.0506850958552
3144,1561.78,1587.6146236559139,1583.8400250923892,1537.0270194246336
3145,1555.91,1586.9554838709678,1579.2906968375253,1532.6121540738548
3146,1553.99,1586.2963440860215,1576.4658288114388,1529.8707796840072
3147,1559.78,1585.6372043010754,1579.9168692742924,1533.2198189509145
3148,1556.17,1584.978064516129,1579.2630491963027,1532.585323604294
3149,1557.95,1584.3189247311827,1580.4716164154581,1533.7581696248533
3150,1556.53,1583.6597849462366,1580.1328377615605,1533.42940413314
3151,1559.61,1583.0006451612903,1582.2544737680814,1535.488331686266
3152,1560.44,1582.341505376344,1583.7862464957007,1536.9748303431184
3153,1558.66,1581.682365591398,1583.102550267014,1536.3113418847379
3154,1558.26,1581.0232258064516,1582.4175900265989,1535.6466267745811
3155,1555.19,1580.3640860215053,1579.8684805107207,1533.1728603971035
3156,1544.04,1579.7049462365592,1570.798807731758,1524.3712567643167
3157,1545.45,1579.0458064516129,1568.052240345992,1521.70586871015
3158,1547.22,1578.3866666666668,1568.5408942379997,1522.1800796299801
3159,1546.22,1577.7275268817205,1568.4186221574232,1522.061421502524
3160,1547.33,1577.0683870967741,1569.4278139518788,1523.0407849680796
3161,1548.31,1576.409247311828,1570.751042949564,1524.3249037490843
3162,1554.61,1575.7501075268817,1575.9110275654898,1529.332376504441
3163,1549.73,1575.0909677419354,1574.6172149617482,1528.0768046673124
3164,1551.61,1574.4318279569893,1575.23004108049,1528.671517698801
3165,1546.6,1573.772688172043,1571.809577786943,1525.3521518425014
3166,1549.4,1573.1135483870967,1572.2663793070856,1525.795451839881
3167,1549.13,1572.4544086021506,1572.3114837369087,1525.8392231338473
3168,1552.68,1571.7952688172043,1574.8823847790215,1528.3341369530406
3169,1552.6,1571.1361290322582,1575.9168443701878,1529.3380213838768
3170,1550.67,1570.4769892473118,1574.8844060681736,1528.3360984996561
3171,1552.11,1569.8178494623655,1575.371054021732,1528.8083627698584
3172,1552.6,1569.1587096774194,1575.8827834696592,1529.3049672094724
3173,1551.81,1568.4995698924731,1575.4841948564676,1528.918159540513
3174,1547.88,1567.8404301075268,1572.4538536857547,1525.9773851039097
3175,1548.72,1567.1812903225807,1571.7520130353776,1525.2962885121644
3176,1546.27,1566.5221505376344,1569.8005511138865,1523.4025052681557
3177,1546.97,1565.863010752688,1569.5775063097167,1523.1860529212522
3178,1548.26,1565.203870967742,1570.5521409225105,1524.1318805996777
3179,1547.77,1564.5447311827957,1570.731549688033,1524.3059866430665
3180,1550.62,1563.8855913978496,1572.8949503859667,1526.4054444632288
3181,1550.93,1563.2264516129032,1574.0575299797445,1527.5336620985697
3182,1548.2,1562.567311827957,1572.5374408339144,1526.0585016959662
3183,1548.71,1561.9081720430108,1572.1711140314185,1525.7030022866477
3184,1550.52,1561.2490322580645,1573.2958232412461,1526.7944688597313
3185,1549.4,1560.5898924731182,1572.972099132129,1526.480312950884
3186,1548.58,1559.930752688172,1572.2104269889448,1525.741153284838
3187,1553.26,1559.2716129032258,1575.2142286880123,1528.656172667677
3188,1558.5,1558.6124731182795,1580.2362840965807,1533.5297929410167
3189,1559.85,1557.9533333333334,1583.2155397910553,1536.4209918169356
3190,1559.32,1557.294193548387,1583.8307574349692,1537.0180256881226
3191,1558.43,1556.635053763441,1583.1478996956662,1536.3553509361882
3192,1558.71,1555.9759139784946,1582.809262379094,1536.0267226043425
3193,1560.13,1555.3167741935483,1583.5217329224752,1536.718134905062
3194,1562.06,1554.6576344086022,1585.0992492493185,1538.249025133575
3195,1559.09,1553.998494623656,1583.546600862477,1536.7422678320588
3196,1558.52,1553.3393548387096,1582.3620680362249,1535.5927458282574
3197,1556.65,1552.6802150537635,1580.497980996352,1533.7837549570509
3198,1556.05,1552.0210752688172,1579.3123956073607,1532.6332115007392
3199,1556.64,1551.3619354838709,1579.3302033784678,1532.650492933784
3200,1555.58,1550.7027956989248,1578.7011069830762,1532.0399905205225
3201,1555.05,1550.0436559139785,1578.1509285303764,1531.506073499922
3202,1555.1,1549.3845161290324,1578.0499006028642,1531.4080316195284
3203,1552.61,1548.725376344086,1576.321033752805,1529.730264282279
3204,1550.27,1548.0662365591397,1573.9943436737544,1527.472343368126
3205,1547.8,1547.4070967741936,1571.3676980779503,1524.9233326175183
3206,1551.05,1546.7479569892473,1572.7557571843186,1526.2703653463582
3207,1552.8,1546.088817204301,1574.815111353223,1528.2688519043595
3208,1554.85,1545.429677419355,1577.2615403356372,1530.6429726409879
3209,1554.59,1544.7705376344086,1578.1116621067738,1531.467967660268
3210,1551.03,1544.1113978494623,1575.8354163892095,1529.2590001412527
3211,1551.4,1543.4522580645162,1575.0361730317984,1528.4833797402182
3212,1550.53,1542.7931182795699,1574.07992965036,1527.5553997099555
3213,1549.62,1542.1339784946238,1573.0567593736441,1526.5624709192507
3214,1549.41,1541.4748387096774,1572.5324138154906,1526.0536232593677
3215,1549.61,1540.8156989247311,1572.533792436598,1526.0549611330534
3216,1548.48,1540.156559139785,1571.8051136743634,1525.3478196741357
3217,1547.69,1539.4974193548387,1570.9909026378514,1524.5576739884568
3218,1545.14,1538.8382795698924,1568.894288505915,1522.5230287471195
3219,1543.35,1538.1791397849463,1566.8117016204312,1520.5019961538176
3220,1537.52,1537.52,1561.9050230515982,1515.7403425673147
3221,1539.94,1537.743488023952,1561.7431923888203,1515.5832950768354
3222,1538.66,1537.9669760479042,1561.0712545223028,1514.931217442826
3223,1538.8,1538.1904640718562,1561.124563059984,1514.9829503587036
3224,1537.82,1538.4139520958083,1560.6438622795135,1514.5164574830746
3225,1539.63,1538.6374401197604,1561.873477004175,1515.7097289153814
3226,1543.01,1538.8609281437125,1564.9202655793622,1518.6664646262777
3227,1544.37,1539.0844161676646,1567.2079413841261,1520.8865243974033
3228,1543.96,1539.3079041916167,1567.7833699970067,1521.4449452680312
3229,1544.92,1539.5313922155688,1568.54833387573,1522.1872993769398
3230,1543.01,1539.754880239521,1567.3569959433398,1521.0311734031425
3231,1543.04,1539.9783682634732,1566.7334156070424,1520.4260240127455
3232,1544.03,1540.2018562874252,1567.1130225861432,1520.7944110811338
3233,1546.27,1540.4253443113773,1568.8476620498132,1522.477780412873
3234,1542.86,1540.6488323353294,1567.1107874979664,1520.7922420546768
3235,1542.32,1540.8723203592815,1565.907173029112,1519.6242023977097
3236,1543.44,1541.0958083832336,1566.2004255571771,1519.9087873633691
3237,1545.6,1541.3192964071857,1567.9132092971581,1521.5709469534
3238,1546.0,1541.5427844311378,1568.9460950452255,1522.5733040586672
3239,1546.91,1541.7662724550898,1569.9883093408093,1523.5847139908346
3240,1546.21,1541.989760479042,1569.8572335982547,1523.4575124081587
3241,1549.42,1542.213248502994,1572.0042310517927,1525.5410518088827
3242,1549.04,1542.436736526946,1572.5744348883754,1526.0944023300985
3243,1547.27,1542.6602245508982,1571.4257253664346,1524.9796448137322
3244,1552.08,1542.8837125748503,1574.2645134155682,1527.734527797374
3245,1552.01,1543.1072005988024,1575.369575568741,1528.806928014985
3246,1551.91,1543.3306886227545,1575.631653729001,1529.0612600227253
3247,1553.12,1543.5541766467065,1576.4689699339235,1529.8738279654333
3248,1550.73,1543.7776646706586,1575.0047887680664,1528.4529230901924
3249,1552.66,1544.0011526946107,1575.6574113217155,1529.0862563072803
3250,1553.38,1544.2246407185628,1576.4224916738387,1529.8287234470256
3251,1553.13,1544.4481287425149,1576.5287371462973,1529.9318286592147
3252,1551.79,1544.671616766467,1575.5641276376152,1528.9957297764051
3253,1551.92,1544.895104790419,1575.2112366131573,1528.6532690285321
3254,1550.66,1545.1185928143714,1574.1720140491377,1527.6447624023651
3255,1554.66,1545.3420808383235,1576.6149615437287,1530.0155045522886
3256,1549.55,1545.5655688622755,1574.052550388802,1527.5288296876552
3257,1548.83,1545.7890568862276,1572.415669178303,1525.9403292025897
3258,1551.7,1546.0125449101797,1573.8390375548647,1527.3216275778736
3259,1553.9,1546.2360329341318,1576.1188978020061,1529.5341027930797
3260,1555.81,1546.4595209580839,1578.473604917024,1531.8192126534666
3261,1555.3,1546.683008982036,1579.03906092911,1532.3679556799736
3262,1556.04,1546.906497005988,1579.671218354635,1532.9814286495719
3263,1556.03,1547.1299850299401,1579.8075180384628,1533.1136997713163
3264,1556.2,1547.3534730538922,1579.871307434928,1533.1756037669006
3265,1556.92,1547.5769610778443,1580.3224925532777,1533.6134533645109
3266,1556.33,1547.8004491017964,1580.0234712787892,1533.3232701572488
3267,1555.84,1548.0239371257485,1579.4829509857782,1532.7987258334892
3268,1556.37,1548.2474251497006,1579.5993028748835,1532.9116387505028
3269,1555.7,1548.4709131736527,1579.1667811105922,1532.4919008807224
3270,1551.61,1548.6944011976047,1576.0598271986084,1529.4767781188468
3271,1552.8,1548.9178892215568,1575.6174248793557,1529.047451730212
3272,1553.39,1549.141377245509,1575.9813838229643,1529.4006532666203
3273,1553.76,1549.364865269461,1576.5143017915586,1529.9178199652072
3274,1554.75,1549.588353293413,1577.519771413051,1530.8935712727637
3275,1554.64,1549.8118413173652,1577.89983564416,1531.2624020783226
3276,1556.11,1550.0353293413173,1579.09785623138,1532.4250131900587
3277,1556.54,1550.2588173652694,1579.8847379484887,1533.1886373194693
3278,1554.18,1550.4823053892217,1578.466289260814,1531.8121132235483
3279,1553.75,1550.7057934131738,1577.4835871773842,1530.858456521895
3280,1550.69,1550.9292814371258,1574.877286954719,1528.3291898033478
3281,1550.78,1551.152769461078,1573.8759804168687,1527.3574785326261
3282,1551.45,1551.37625748503,1574.0539170207448,1527.5301559265358
3283,1550.32,1551.599745508982,1573.4505044352122,1526.944578195748
3284,1551.61,1551.8232335329342,1574.2077748181314,1527.6794662028174
3285,1553.51,1552.0467215568863,1575.9720913584247,1529.3916354562052
3286,1552.28,1552.2702095808384,1575.8728583475504,1529.2953354407264
3287,1552.12,1552.4936976047904,1575.6763429781292,1529.104628407347
3288,1549.88,1552.7171856287425,1573.9640204138736,1527.4429163622322
3289,1553.05,1552.9406736526946,1575.4902397006265,1528.9240257193271
3290,1553.59,1553.1641616766467,1576.5677038059039,1529.9696435948917
3291,1554.46,1553.3876497005988,1577.6227459113788,1530.9935021898605
3292,1555.57,1553.6111377245509,1578.8036855484067,1532.1395372070745
3293,1555.52,1553.834625748503,1579.183011009315,1532.5076510780052
3294,1556.73,1554.058113772455,1580.1010567426458,1533.398562454686
3295,1555.42,1554.2816017964071,1579.4584426723977,1532.7749419037555
3296,1554.45,1554.5050898203592,1578.3919481351409,1531.739969372526
3297,1555.37,1554.7285778443113,1578.547898778979,1531.8913106377283
3298,1556.71,1554.9520658682634,1579.5733626881097,1532.8864652687566
3299,1556.4,1555.1755538922155,1579.7827375628085,1533.0896517235137
3300,1558.86,1555.3990419161676,1581.591587475983,1534.8450380924564
3301,1555.3,1555.6225299401196,1579.7770212202531,1533.084104336896
3302,1557.61,1555.846017964072,1580.572686935584,1533.8562528389657
3303,1556.17,1556.069505988024,1579.8797400148246,1533.1837871079824
3304,1557.79,1556.2929940119761,1580.718475958576,1533.9977328267953
